timestamp,station_id,temperature_c,pressure_hpa,humidity_pct,is_anomaly,fault_type,severity,anomaly_score_pct,suggested_temperature_c,suggested_pressure_hpa,suggested_humidity_pct,health_status,source
2025-01-01T00:00:00,AWS-KOL-101,15.0,1016.0,81.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-05T03:00:00,AWS-KOL-101,13.4,800.0,97.0,True,physical_bounds,critical,100.0,16.49,1009.04,77.31,OFFLINE,replay
2025-01-01T01:00:00,AWS-KOL-101,14.8,1015.5,81.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-01T02:00:00,AWS-KOL-101,14.2,1014.9,84.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-01T03:00:00,AWS-KOL-101,13.6,1014.7,87.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-05T04:00:00,AWS-KOL-101,13.5,800.0,97.0,True,physical_bounds,critical,100.0,16.49,1009.04,77.31,OFFLINE,replay
2025-01-01T04:00:00,AWS-KOL-101,13.0,1014.9,90.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-05T05:00:00,AWS-KOL-101,13.5,800.0,97.0,True,physical_bounds,critical,100.0,16.49,1009.04,77.31,OFFLINE,replay
2025-01-01T05:00:00,AWS-KOL-101,12.2,1015.2,92.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-01T06:00:00,AWS-KOL-101,13.1,1016.4,94.0,False,,low,0.0,13.8,1015.2,85.83,HEALTHY,replay
2025-01-05T06:00:00,AWS-KOL-101,12.9,800.0,100.0,True,physical_bounds,critical,100.0,16.49,1009.04,77.31,OFFLINE,replay
2025-01-01T07:00:00,AWS-KOL-101,14.4,1017.0,90.0,False,,low,0.0,13.7,1015.37,87.0,HEALTHY,replay
2025-01-05T07:00:00,AWS-KOL-101,15.0,800.0,97.0,True,physical_bounds,critical,100.0,16.49,1009.04,77.31,OFFLINE,replay
2025-01-01T08:00:00,AWS-KOL-101,16.2,1017.6,82.0,False,,low,0.0,13.79,1015.58,87.38,HEALTHY,replay
2025-01-05T08:00:00,AWS-KOL-101,17.4,800.0,89.0,True,physical_bounds,critical,100.0,16.49,1009.04,77.31,OFFLINE,replay
2025-01-01T09:00:00,AWS-KOL-101,18.2,1017.7,75.0,False,,low,0.0,14.06,1015.8,86.78,HEALTHY,replay
2025-01-05T09:00:00,AWS-KOL-101,19.7,800.0,80.0,True,physical_bounds,critical,99.9,16.49,1009.04,77.31,OFFLINE,replay
2025-01-01T10:00:00,AWS-KOL-101,20.1,1017.0,68.0,False,,low,0.0,14.47,1015.99,85.6,HEALTHY,replay
2025-01-01T11:00:00,AWS-KOL-101,21.5,1015.8,62.0,False,,low,0.0,14.98,1016.08,84.0,HEALTHY,replay
2025-01-05T10:00:00,AWS-KOL-101,21.8,1016.6,74.0,False,,medium,58.9,16.49,1009.04,77.31,OFFLINE,replay
2025-01-01T12:00:00,AWS-KOL-101,22.4,1014.5,59.0,False,,low,0.0,15.53,1016.06,82.17,HEALTHY,replay
2025-01-05T11:00:00,AWS-KOL-101,23.7,1015.4,65.0,False,,medium,56.8,16.49,1009.04,77.31,OFFLINE,replay
2025-01-01T13:00:00,AWS-KOL-101,22.8,1013.3,57.0,True,drift,critical,95.0,16.05,1015.94,80.38,HEALTHY,replay
