timestamp,station_id,temperature_c,pressure_hpa,humidity_pct,is_anomaly,fault_type,severity,anomaly_score_pct,suggested_temperature_c,suggested_pressure_hpa,suggested_humidity_pct,health_status,source
2025-01-05T03:00:00,AWS-CHN-103,20.7,1006.7,87.0,False,,low,1.6,23.89,1007.71,75.19,HEALTHY,replay
2025-01-01T00:00:00,AWS-CHN-103,23.2,1009.4,96.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-01T01:00:00,AWS-CHN-103,22.9,1008.5,97.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-01T02:00:00,AWS-CHN-103,22.8,1007.8,97.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-05T04:00:00,AWS-CHN-103,19.8,1006.7,91.0,False,,low,3.0,23.86,1007.7,75.25,HEALTHY,replay
2025-01-01T03:00:00,AWS-CHN-103,22.5,1007.2,97.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-01T04:00:00,AWS-CHN-103,22.4,1006.9,97.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-05T05:00:00,AWS-CHN-103,19.4,1007.1,92.0,False,,low,1.2,23.83,1007.7,75.31,HEALTHY,replay
2025-01-01T05:00:00,AWS-CHN-103,22.1,1007.3,97.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-05T06:00:00,AWS-CHN-103,20.7,1007.9,94.0,False,,low,11.5,23.79,1007.69,75.38,HEALTHY,replay
2025-01-01T06:00:00,AWS-CHN-103,22.5,1008.0,99.0,False,,low,0.0,22.65,1007.85,96.83,HEALTHY,replay
2025-01-01T07:00:00,AWS-CHN-103,23.0,1008.9,98.0,False,,low,0.0,22.63,1007.87,97.14,HEALTHY,replay
2025-01-05T07:00:00,AWS-CHN-103,21.5,1008.9,90.0,False,,low,4.5,23.77,1007.68,75.48,HEALTHY,replay
2025-01-01T08:00:00,AWS-CHN-103,24.3,1009.7,91.0,False,,low,0.0,22.68,1008.0,97.25,HEALTHY,replay
2025-01-05T08:00:00,AWS-CHN-103,23.8,1009.7,83.0,False,,low,17.8,23.75,1007.67,75.58,HEALTHY,replay
2025-01-01T09:00:00,AWS-CHN-103,26.2,1009.8,80.0,False,,low,0.0,22.86,1008.19,96.56,HEALTHY,replay
2025-01-05T09:00:00,AWS-CHN-103,25.8,1009.8,71.0,False,,low,11.7,23.73,1007.65,75.71,HEALTHY,replay
2025-01-01T10:00:00,AWS-CHN-103,27.7,1009.8,70.0,False,,low,0.0,23.19,1008.35,94.9,HEALTHY,replay
2025-01-01T11:00:00,AWS-CHN-103,28.9,1009.4,62.0,False,,low,0.0,23.6,1008.48,92.64,HEALTHY,replay
2025-01-05T10:00:00,AWS-CHN-103,27.0,1009.6,63.0,False,,low,9.7,23.71,1007.64,75.81,HEALTHY,replay
2025-01-01T12:00:00,AWS-CHN-103,29.3,1008.3,60.0,False,,low,0.0,24.04,1008.56,90.08,HEALTHY,replay
2025-01-05T11:00:00,AWS-CHN-103,27.4,1009.0,60.0,False,,low,7.1,23.71,1007.62,75.88,HEALTHY,replay
2025-01-01T13:00:00,AWS-CHN-103,29.4,1007.2,58.0,True,drift,critical,95.0,24.45,1008.54,87.77,HEALTHY,replay
2025-01-05T12:00:00,AWS-CHN-103,27.7,1007.9,58.0,False,,low,6.1,23.69,1007.6,75.92,HEALTHY,replay
2025-01-01T14:00:00,AWS-CHN-103,29.1,1006.2,59.0,False,,low,0.0,24.45,1008.54,87.77,HEALTHY,replay
2025-01-01T15:00:00,AWS-CHN-103,28.4,1005.8,62.0,False,,low,0.0,24.78,1008.37,85.71,HEALTHY,replay
2025-01-05T13:00:00,AWS-CHN-103,28.1,1006.8,56.0,False,,low,6.4,23.68,1007.58,75.98,HEALTHY,replay
2025-01-01T16:00:00,AWS-CHN-103,27.4,1005.7,65.0,False,,low,0.0,25.02,1008.2,84.13,HEALTHY,replay
2025-01-05T14:00:00,AWS-CHN-103,28.2,1005.7,55.0,False,,low,16.3,23.66,1007.55,76.04,HEALTHY,replay
2025-01-01T17:00:00,AWS-CHN-103,26.3,1006.0,72.0,False,,low,0.0,25.17,1008.04,82.94,HEALTHY,replay
2025-01-05T15:00:00,AWS-CHN-103,27.9,1005.2,54.0,False,,low,9.5,23.65,1007.53,76.08,HEALTHY,replay
2025-01-01T18:00:00,AWS-CHN-103,25.2,1006.6,81.0,False,,low,0.0,25.24,1007.92,82.29,HEALTHY,replay
2025-01-01T19:00:00,AWS-CHN-103,24.2,1007.9,88.0,False,,low,0.0,25.23,1007.85,82.22,HEALTHY,replay
2025-01-05T16:00:00,AWS-CHN-103,27.0,1005.4,56.0,False,,low,5.8,23.66,1007.5,76.08,HEALTHY,replay
2025-01-01T20:00:00,AWS-CHN-103,23.8,1008.5,91.0,False,,low,0.0,25.18,1007.85,82.53,HEALTHY,replay
2025-01-05T17:00:00,AWS-CHN-103,25.5,1005.9,62.0,False,,low,5.6,23.66,1007.48,76.08,HEALTHY,replay
2025-01-01T21:00:00,AWS-CHN-103,23.4,1009.2,93.0,False,,low,0.0,25.11,1007.88,82.95,HEALTHY,replay
2025-01-05T18:00:00,AWS-CHN-103,24.8,1006.1,70.0,False,,low,5.4,23.65,1007.47,76.06,HEALTHY,replay
2025-01-01T22:00:00,AWS-CHN-103,23.0,1009.2,95.0,False,,low,0.0,25.03,1007.95,83.43,HEALTHY,replay
2025-01-01T23:00:00,AWS-CHN-103,22.5,1008.6,96.0,False,,low,0.0,24.94,1008.0,83.95,HEALTHY,replay
2025-01-05T19:00:00,AWS-CHN-103,23.7,1007.1,75.0,False,,low,4.9,23.66,1007.45,76.04,HEALTHY,replay
2025-01-02T00:00:00,AWS-CHN-103,22.1,1008.0,95.0,False,,low,0.0,24.83,1008.03,84.48,HEALTHY,replay
2025-01-05T20:00:00,AWS-CHN-103,23.0,1008.0,77.0,False,,low,4.3,23.67,1007.44,76.0,HEALTHY,replay
2025-01-05T21:00:00,AWS-CHN-103,22.3,1008.6,82.0,False,,low,6.3,23.68,1007.43,75.92,HEALTHY,replay
2025-01-05T22:00:00,AWS-CHN-103,21.7,1008.9,85.0,False,,low,2.9,23.68,1007.44,75.9,HEALTHY,replay
2025-01-05T23:00:00,AWS-CHN-103,21.4,1008.2,85.0,False,,low,2.7,23.67,1007.45,75.85,HEALTHY,replay
2025-01-06T00:00:00,AWS-CHN-103,21.1,1007.7,83.0,False,,low,1.3,23.67,1007.45,75.77,HEALTHY,replay
2025-01-06T01:00:00,AWS-CHN-103,20.4,1006.9,84.0,False,,low,2.0,23.68,1007.46,75.58,HEALTHY,replay
2025-01-06T02:00:00,AWS-CHN-103,20.1,1006.4,84.0,False,,low,1.4,23.68,1007.45,75.4,HEALTHY,replay
2025-01-06T03:00:00,AWS-CHN-103,19.3,1006.0,88.0,False,,low,3.2,23.68,1007.45,75.21,HEALTHY,replay
2025-01-06T04:00:00,AWS-CHN-103,19.2,1006.0,90.0,False,,low,1.7,23.66,1007.45,75.1,HEALTHY,replay
2025-01-06T05:00:00,AWS-CHN-103,19.4,1006.5,90.0,False,,low,2.6,23.64,1007.45,75.04,HEALTHY,replay
2025-01-06T06:00:00,AWS-CHN-103,22.5,1007.1,82.0,False,,low,20.1,23.63,1007.45,74.98,HEALTHY,replay
2025-01-06T07:00:00,AWS-CHN-103,22.9,1008.1,82.0,False,,low,6.0,23.66,1007.44,74.77,HEALTHY,replay
2025-01-06T08:00:00,AWS-CHN-103,24.3,1009.1,77.0,False,,low,7.9,23.69,1007.43,74.6,HEALTHY,replay
2025-01-06T09:00:00,AWS-CHN-103,26.1,1009.5,67.0,False,,low,8.3,23.69,1007.43,74.5,HEALTHY,replay
2025-01-06T10:00:00,AWS-CHN-103,27.2,1009.3,60.0,False,,low,11.1,23.7,1007.42,74.38,HEALTHY,replay
2025-01-06T11:00:00,AWS-CHN-103,27.2,1008.5,60.0,False,,low,4.8,23.71,1007.41,74.29,HEALTHY,replay
2025-01-06T12:00:00,AWS-CHN-103,27.0,1007.4,65.0,False,,low,7.2,23.71,1007.4,74.29,HEALTHY,replay
2025-01-06T13:00:00,AWS-CHN-103,27.6,1006.0,62.0,False,,low,18.3,23.7,1007.39,74.44,HEALTHY,replay
2025-01-06T14:00:00,AWS-CHN-103,28.1,1005.1,59.0,False,,low,19.2,23.69,1007.38,74.58,HEALTHY,replay
2025-01-06T15:00:00,AWS-CHN-103,28.0,1005.0,58.0,False,,low,7.7,23.69,1007.37,74.69,HEALTHY,replay
2025-01-06T16:00:00,AWS-CHN-103,27.5,1005.0,59.0,False,,low,3.8,23.7,1007.36,74.77,HEALTHY,replay
2025-01-06T17:00:00,AWS-CHN-103,26.3,1005.4,67.0,False,,low,6.1,23.71,1007.35,74.83,HEALTHY,replay
2025-01-06T18:00:00,AWS-CHN-103,24.9,1005.8,74.0,False,,low,13.5,23.73,1007.35,74.94,HEALTHY,replay
2025-01-06T19:00:00,AWS-CHN-103,23.9,1006.9,77.0,False,,low,12.1,23.75,1007.34,75.0,HEALTHY,replay
2025-01-06T20:00:00,AWS-CHN-103,23.1,1007.6,80.0,False,,low,5.3,23.76,1007.33,75.04,HEALTHY,replay
2025-01-06T21:00:00,AWS-CHN-103,22.6,1008.1,83.0,False,,low,3.7,23.77,1007.32,75.1,HEALTHY,replay
2025-01-06T22:00:00,AWS-CHN-103,22.3,1008.0,84.0,False,,low,1.6,23.78,1007.31,75.17,HEALTHY,replay
2025-01-06T23:00:00,AWS-CHN-103,21.9,1007.7,86.0,False,,low,1.0,23.79,1007.3,75.19,HEALTHY,replay
2025-01-07T00:00:00,AWS-CHN-103,21.3,1007.3,89.0,False,,low,0.7,23.81,1007.29,75.19,HEALTHY,replay
2025-01-07T01:00:00,AWS-CHN-103,21.1,1007.0,91.0,False,,low,0.9,23.81,1007.28,75.23,HEALTHY,replay
2025-01-07T02:00:00,AWS-CHN-103,21.1,1006.6,93.0,False,,low,1.4,23.82,1007.28,75.29,HEALTHY,replay
2025-01-07T03:00:00,AWS-CHN-103,21.1,1006.3,94.0,False,,low,1.7,23.83,1007.27,75.42,HEALTHY,replay
2025-01-07T04:00:00,AWS-CHN-103,21.1,1006.3,95.0,False,,low,1.6,23.84,1007.27,75.56,HEALTHY,replay
2025-01-07T05:00:00,AWS-CHN-103,21.2,1006.9,94.0,False,,low,2.5,23.86,1007.26,75.65,HEALTHY,replay
2025-01-07T06:00:00,AWS-CHN-103,22.2,1007.6,96.0,False,,low,9.8,23.9,1007.25,75.69,HEALTHY,replay
2025-01-07T07:00:00,AWS-CHN-103,22.7,1008.5,94.0,False,,low,4.8,23.93,1007.25,75.73,HEALTHY,replay
2025-01-07T08:00:00,AWS-CHN-103,24.3,1009.2,86.0,False,,low,9.4,23.96,1007.24,75.81,HEALTHY,replay
2025-01-07T09:00:00,AWS-CHN-103,25.8,1009.2,75.0,False,,low,9.7,23.97,1007.23,75.88,HEALTHY,replay
2025-01-07T10:00:00,AWS-CHN-103,27.0,1009.2,67.0,False,,low,7.5,23.97,1007.22,75.96,HEALTHY,replay
2025-01-07T11:00:00,AWS-CHN-103,27.8,1008.5,63.0,False,,low,6.0,23.97,1007.21,76.04,HEALTHY,replay
2025-01-07T12:00:00,AWS-CHN-103,28.3,1007.3,60.0,False,,low,8.8,23.98,1007.2,76.1,HEALTHY,replay
2025-01-07T13:00:00,AWS-CHN-103,28.6,1006.1,57.0,False,,low,10.6,23.99,1007.19,76.15,HEALTHY,replay
2025-01-07T14:00:00,AWS-CHN-103,28.8,1005.1,56.0,False,,low,13.5,24.0,1007.17,76.17,HEALTHY,replay
2025-01-07T15:00:00,AWS-CHN-103,28.1,1004.8,57.0,False,,low,7.0,24.01,1007.16,76.19,HEALTHY,replay
2025-01-07T16:00:00,AWS-CHN-103,26.9,1005.0,64.0,False,,low,5.5,24.02,1007.15,76.25,HEALTHY,replay
2025-01-07T17:00:00,AWS-CHN-103,25.8,1005.3,68.0,False,,low,3.6,24.01,1007.14,76.42,HEALTHY,replay
2025-01-07T18:00:00,AWS-CHN-103,24.8,1005.7,76.0,False,,low,6.3,24.02,1007.13,76.54,HEALTHY,replay
2025-01-07T19:00:00,AWS-CHN-103,24.0,1006.5,78.0,False,,low,3.0,24.02,1007.12,76.67,HEALTHY,replay
2025-01-07T20:00:00,AWS-CHN-103,23.5,1007.1,81.0,False,,low,3.8,24.03,1007.11,76.73,HEALTHY,replay
2025-01-07T21:00:00,AWS-CHN-103,23.0,1007.5,83.0,False,,low,1.9,24.04,1007.09,76.81,HEALTHY,replay
2025-01-07T22:00:00,AWS-CHN-103,22.6,1007.4,85.0,False,,low,1.0,24.05,1007.07,76.83,HEALTHY,replay
2025-01-07T23:00:00,AWS-CHN-103,22.2,1007.3,85.0,False,,low,0.7,24.07,1007.04,76.83,HEALTHY,replay
2025-01-08T00:00:00,AWS-CHN-103,21.8,1006.9,85.0,False,,low,0.6,24.09,1007.02,76.83,HEALTHY,replay
2025-01-08T01:00:00,AWS-CHN-103,21.3,1006.3,87.0,False,,low,0.8,24.1,1007.0,76.88,HEALTHY,replay
2025-01-08T02:00:00,AWS-CHN-103,20.8,1005.6,90.0,False,,low,1.5,24.12,1006.99,76.94,HEALTHY,replay
2025-01-08T03:00:00,AWS-CHN-103,19.9,1005.1,93.0,False,,low,3.8,24.14,1006.97,77.06,HEALTHY,replay
2025-01-08T04:00:00,AWS-CHN-103,19.1,1005.0,94.0,False,,low,5.3,24.15,1006.95,77.17,HEALTHY,replay
2025-01-08T05:00:00,AWS-CHN-103,18.6,1005.5,95.0,False,,low,4.1,24.15,1006.93,77.25,HEALTHY,replay
