timestamp,station_id,temperature_c,pressure_hpa,humidity_pct,is_anomaly,fault_type,severity,anomaly_score_pct,suggested_temperature_c,suggested_pressure_hpa,suggested_humidity_pct,health_status,source
2025-01-05T03:00:00,AWS-CHN-101,20.7,1009.8,89.0,False,,low,1.8,23.96,1010.82,75.75,HEALTHY,replay
2025-01-01T00:00:00,AWS-CHN-101,23.3,1012.4,93.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-01T01:00:00,AWS-CHN-101,22.9,1011.5,94.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-01T02:00:00,AWS-CHN-101,22.8,1010.7,94.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-05T04:00:00,AWS-CHN-101,20.4,1009.9,91.0,False,,low,1.5,23.94,1010.81,75.73,HEALTHY,replay
2025-01-01T03:00:00,AWS-CHN-101,22.6,1010.1,95.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-01T04:00:00,AWS-CHN-101,22.3,1010.0,95.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-05T05:00:00,AWS-CHN-101,20.0,1010.4,93.0,False,,low,1.5,23.92,1010.81,75.81,HEALTHY,replay
2025-01-01T05:00:00,AWS-CHN-101,22.0,1010.3,96.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-05T06:00:00,AWS-CHN-101,21.2,1011.1,95.0,False,,low,7.5,23.9,1010.81,75.85,HEALTHY,replay
2025-01-01T06:00:00,AWS-CHN-101,22.3,1011.1,99.0,False,,low,0.0,22.65,1010.83,94.5,HEALTHY,replay
2025-01-01T07:00:00,AWS-CHN-101,23.1,1011.9,96.0,False,,low,0.0,22.6,1010.87,95.14,HEALTHY,replay
2025-01-05T07:00:00,AWS-CHN-101,22.2,1012.1,91.0,False,,low,5.6,23.89,1010.81,75.9,HEALTHY,replay
2025-01-01T08:00:00,AWS-CHN-101,24.8,1012.8,90.0,False,,low,0.0,22.66,1011.0,95.25,HEALTHY,replay
2025-01-05T08:00:00,AWS-CHN-101,23.9,1012.9,84.0,False,,low,12.4,23.88,1010.8,75.96,HEALTHY,replay
2025-01-01T09:00:00,AWS-CHN-101,27.0,1012.9,76.0,False,,low,0.0,22.9,1011.2,94.67,HEALTHY,replay
2025-01-05T09:00:00,AWS-CHN-101,25.9,1013.0,74.0,False,,low,9.4,23.86,1010.79,76.04,HEALTHY,replay
2025-01-01T10:00:00,AWS-CHN-101,28.3,1012.8,64.0,False,,low,0.0,23.31,1011.37,92.8,HEALTHY,replay
2025-01-01T11:00:00,AWS-CHN-101,28.8,1012.6,62.0,False,,low,0.0,23.76,1011.5,90.18,HEALTHY,replay
2025-01-05T10:00:00,AWS-CHN-101,27.4,1012.7,63.0,False,,low,10.2,23.86,1010.77,76.17,HEALTHY,replay
2025-01-01T12:00:00,AWS-CHN-101,28.8,1011.5,61.0,False,,low,0.0,24.18,1011.59,87.83,HEALTHY,replay
2025-01-05T11:00:00,AWS-CHN-101,27.9,1012.1,60.0,False,,low,11.7,23.85,1010.75,76.17,HEALTHY,replay
2025-01-01T13:00:00,AWS-CHN-101,28.8,1010.5,61.0,False,,low,0.0,24.54,1011.58,85.77,HEALTHY,replay
2025-01-05T12:00:00,AWS-CHN-101,28.0,1011.1,59.0,False,,low,6.8,23.84,1010.73,76.23,HEALTHY,replay
2025-01-01T14:00:00,AWS-CHN-101,28.6,1009.5,63.0,False,,low,0.0,24.84,1011.51,84.0,HEALTHY,replay
2025-01-01T15:00:00,AWS-CHN-101,28.0,1009.0,64.0,False,,low,0.0,25.09,1011.37,82.6,HEALTHY,replay
2025-01-05T13:00:00,AWS-CHN-101,28.3,1010.0,57.0,False,,low,8.5,23.82,1010.72,76.33,HEALTHY,replay
2025-01-01T16:00:00,AWS-CHN-101,27.1,1008.9,67.0,False,,low,0.0,25.28,1011.23,81.44,HEALTHY,replay
2025-01-05T14:00:00,AWS-CHN-101,28.3,1008.9,55.0,False,,low,17.0,23.81,1010.69,76.42,HEALTHY,replay
2025-01-01T17:00:00,AWS-CHN-101,25.9,1009.2,75.0,False,,low,0.0,25.38,1011.09,80.59,HEALTHY,replay
2025-01-05T15:00:00,AWS-CHN-101,27.6,1008.5,54.0,False,,low,10.1,23.81,1010.67,76.46,HEALTHY,replay
2025-01-01T18:00:00,AWS-CHN-101,25.1,1009.8,84.0,False,,low,0.0,25.41,1010.98,80.28,HEALTHY,replay
2025-01-01T19:00:00,AWS-CHN-101,24.4,1011.1,89.0,False,,low,0.0,25.39,1010.92,80.47,HEALTHY,replay
2025-01-05T16:00:00,AWS-CHN-101,26.8,1008.6,56.0,False,,low,5.3,23.81,1010.65,76.46,HEALTHY,replay
2025-01-01T20:00:00,AWS-CHN-101,24.3,1011.7,89.0,False,,low,0.0,25.35,1010.93,80.9,HEALTHY,replay
2025-01-05T17:00:00,AWS-CHN-101,25.2,1009.2,62.0,False,,low,6.9,23.8,1010.63,76.46,HEALTHY,replay
2025-01-01T21:00:00,AWS-CHN-101,24.0,1012.4,90.0,False,,low,0.0,25.3,1010.97,81.29,HEALTHY,replay
2025-01-05T18:00:00,AWS-CHN-101,24.5,1009.3,69.0,False,,low,6.3,23.79,1010.62,76.46,HEALTHY,replay
2025-01-01T22:00:00,AWS-CHN-101,23.3,1012.2,93.0,False,,low,0.0,25.24,1011.03,81.68,HEALTHY,replay
2025-01-05T19:00:00,AWS-CHN-101,23.6,1010.3,77.0,False,,low,8.8,23.81,1010.6,76.35,HEALTHY,replay
2025-01-01T23:00:00,AWS-CHN-101,23.2,1011.6,91.0,False,,low,0.0,25.15,1011.08,82.17,HEALTHY,replay
2025-01-02T00:00:00,AWS-CHN-101,22.6,1011.0,91.0,False,,low,0.0,25.07,1011.1,82.54,HEALTHY,replay
2025-01-05T20:00:00,AWS-CHN-101,23.3,1011.2,80.0,False,,low,6.2,23.82,1010.59,76.29,HEALTHY,replay
2025-01-05T21:00:00,AWS-CHN-101,22.2,1011.7,85.0,False,,low,7.9,23.84,1010.59,76.21,HEALTHY,replay
2025-01-05T22:00:00,AWS-CHN-101,21.5,1012.0,87.0,False,,low,4.0,23.84,1010.59,76.21,HEALTHY,replay
2025-01-05T23:00:00,AWS-CHN-101,21.4,1011.3,86.0,False,,low,2.6,23.83,1010.6,76.19,HEALTHY,replay
2025-01-06T00:00:00,AWS-CHN-101,21.7,1010.7,82.0,False,,low,4.9,23.83,1010.61,76.15,HEALTHY,replay
2025-01-06T01:00:00,AWS-CHN-101,21.6,1010.0,81.0,False,,low,3.7,23.84,1010.61,76.0,HEALTHY,replay
2025-01-06T02:00:00,AWS-CHN-101,21.6,1009.5,79.0,False,,low,2.6,23.85,1010.61,75.83,HEALTHY,replay
2025-01-06T03:00:00,AWS-CHN-101,20.9,1009.1,82.0,False,,low,1.6,23.87,1010.61,75.58,HEALTHY,replay
2025-01-06T04:00:00,AWS-CHN-101,19.8,1009.2,89.0,False,,low,4.0,23.89,1010.61,75.33,HEALTHY,replay
2025-01-06T05:00:00,AWS-CHN-101,19.4,1009.6,89.0,False,,low,2.0,23.88,1010.61,75.21,HEALTHY,replay
2025-01-06T06:00:00,AWS-CHN-101,22.3,1010.1,87.0,False,,low,12.3,23.87,1010.6,75.06,HEALTHY,replay
2025-01-06T07:00:00,AWS-CHN-101,23.0,1011.1,87.0,False,,low,5.2,23.91,1010.59,74.9,HEALTHY,replay
