timestamp,station_id,temperature_c,pressure_hpa,humidity_pct,is_anomaly,fault_type,severity,anomaly_score_pct,decision_basis,suggested_temperature_c,suggested_pressure_hpa,suggested_humidity_pct,health_status,source
2026-09-18 17:00:00+00:00,AWS-BHO-103,22.9,961.5,98.0,False,,low,0.0,,,,,HEALTHY,live
2026-09-19 09:30:00+00:00,AWS-BHO-103,29.4,959.6,67.0,False,,low,0.0,,,,,HEALTHY,live
2026-09-19 09:45:00+00:00,AWS-BHO-103,29.2,959.4,68.0,False,,low,0.0,,,,,HEALTHY,live
2026-09-19 10:00:00+00:00,AWS-BHO-103,29.1,959.2,68.0,False,,low,0.0,,,,,HEALTHY,live
2026-09-19 10:15:00+00:00,AWS-BHO-103,28.9,959.0,69.0,False,,low,0.0,,29.1,959.2,68.0,HEALTHY,live
2026-09-19 10:30:00+00:00,AWS-BHO-103,28.7,958.8,71.0,False,,low,0.0,,,,,HEALTHY,live
2026-09-19 10:45:00+00:00,AWS-BHO-103,28.5,958.7,72.0,False,,low,0.0,,,,,HEALTHY,live
2026-09-19 11:00:00+00:00,AWS-BHO-103,28.3,958.7,74.0,False,,low,0.0,,,,,HEALTHY,live
2026-09-19 13:00:00+00:00,AWS-BHO-103,25.0,960.2,90.0,False,,low,0.0,,28.3,958.7,74.0,HEALTHY,live
2025-01-01T00:00:00,AWS-BHO-103,13.0,966.2,96.0,False,,low,0.0,,,,,HEALTHY,replay
2025-01-01T01:00:00,AWS-BHO-103,12.4,965.8,97.0,False,,low,0.0,,13.0,966.2,96.0,HEALTHY,replay
2025-01-01T02:00:00,AWS-BHO-103,11.8,965.2,98.0,False,,low,0.0,,12.4,965.8,97.0,HEALTHY,replay
2025-01-01T03:00:00,AWS-BHO-103,11.4,964.8,98.0,False,,low,0.0,,11.8,965.2,98.0,HEALTHY,replay
2025-01-01T04:00:00,AWS-BHO-103,10.9,964.6,98.0,False,,low,0.0,,11.4,964.8,98.0,HEALTHY,replay
2025-01-01T05:00:00,AWS-BHO-103,10.4,964.7,99.0,False,,low,0.0,,10.9,964.6,98.0,HEALTHY,replay
2025-01-01T06:00:00,AWS-BHO-103,9.6,965.5,100.0,False,,low,0.0,,11.65,965.22,97.67,HEALTHY,replay
2025-01-01T07:00:00,AWS-BHO-103,10.0,966.4,99.0,False,,low,0.0,,11.36,965.26,98.0,HEALTHY,replay
2025-01-01T08:00:00,AWS-BHO-103,12.4,967.5,92.0,False,,low,0.0,,11.19,965.4,98.12,HEALTHY,replay
2025-01-01T09:00:00,AWS-BHO-103,14.8,968.6,84.0,False,,low,0.0,,11.32,965.63,97.44,HEALTHY,replay
2025-01-01T10:00:00,AWS-BHO-103,17.2,968.7,74.0,False,,low,0.0,,11.67,965.93,96.1,HEALTHY,replay
2025-01-01T11:00:00,AWS-BHO-103,18.8,968.2,68.0,False,,low,0.0,,12.17,966.18,94.09,HEALTHY,replay
2025-01-01T12:00:00,AWS-BHO-103,19.8,967.3,64.0,False,,low,0.0,,12.72,966.35,91.92,HEALTHY,replay
2025-01-01T13:00:00,AWS-BHO-103,20.5,966.3,59.0,False,,low,0.0,,13.27,966.42,89.77,HEALTHY,replay
2025-01-01T14:00:00,AWS-BHO-103,20.8,965.5,56.0,False,,low,0.0,,13.79,966.41,87.57,HEALTHY,replay
2025-01-01T15:00:00,AWS-BHO-103,20.6,965.1,57.0,False,,low,0.0,,14.25,966.35,85.47,HEALTHY,replay
2025-01-01T16:00:00,AWS-BHO-103,19.6,965.0,63.0,False,,low,0.0,,14.65,966.27,83.69,HEALTHY,replay
2025-01-01T17:00:00,AWS-BHO-103,16.6,964.4,77.0,False,,low,0.0,,14.94,966.2,82.47,HEALTHY,replay
2025-01-01T18:00:00,AWS-BHO-103,14.4,964.8,84.0,False,,low,0.0,,15.03,966.1,82.17,HEALTHY,replay
2025-01-01T19:00:00,AWS-BHO-103,13.4,965.2,87.0,False,,low,0.0,,15.0,966.03,82.26,HEALTHY,replay
2025-01-01T20:00:00,AWS-BHO-103,12.4,966.0,89.0,False,,low,0.0,,14.92,965.99,82.5,HEALTHY,replay
2025-01-01T21:00:00,AWS-BHO-103,11.6,966.3,91.0,False,,low,0.0,,14.8,965.99,82.81,HEALTHY,replay
2025-01-01T22:00:00,AWS-BHO-103,11.1,966.3,93.0,False,,low,0.0,,14.65,966.0,83.18,HEALTHY,replay
2025-01-01T23:00:00,AWS-BHO-103,11.0,966.1,93.0,False,,low,0.0,,14.5,966.02,83.61,HEALTHY,replay
2025-01-02T00:00:00,AWS-BHO-103,10.9,965.5,93.0,False,,low,0.4,,14.35,966.02,84.0,HEALTHY,replay
2025-01-02T01:00:00,AWS-BHO-103,10.3,964.8,93.0,False,,low,0.5,,14.22,966.0,84.36,HEALTHY,replay
2025-01-02T02:00:00,AWS-BHO-103,9.4,964.2,94.0,False,,low,0.8,,14.07,965.95,84.69,HEALTHY,replay
2025-01-02T03:00:00,AWS-BHO-103,8.8,963.8,94.0,False,,low,1.4,,13.89,965.89,85.04,HEALTHY,replay
2025-01-02T04:00:00,AWS-BHO-103,8.6,963.9,93.0,False,,low,0.9,,13.71,965.81,85.36,HEALTHY,replay
2025-01-02T05:00:00,AWS-BHO-103,8.1,964.2,93.0,False,,low,0.9,,13.53,965.75,85.62,HEALTHY,replay
2025-01-02T06:00:00,AWS-BHO-103,8.4,965.2,91.0,False,,low,0.6,,13.35,965.7,85.87,HEALTHY,replay
2025-01-02T07:00:00,AWS-BHO-103,8.8,965.9,90.0,False,,low,0.5,,13.19,965.68,86.03,HEALTHY,replay
2025-01-02T08:00:00,AWS-BHO-103,11.6,967.3,84.0,False,,low,2.2,,13.06,965.69,86.16,HEALTHY,replay
2025-01-02T09:00:00,AWS-BHO-103,14.9,968.2,72.0,False,,low,9.2,,13.01,965.74,86.09,HEALTHY,replay
2025-01-02T10:00:00,AWS-BHO-103,17.6,968.7,56.0,False,,low,39.6,,13.07,965.81,85.68,HEALTHY,replay
2025-01-02T11:00:00,AWS-BHO-103,19.6,968.3,48.0,False,,low,25.3,,13.2,965.89,84.83,HEALTHY,replay
2025-01-02T12:00:00,AWS-BHO-103,21.0,967.3,45.0,False,,low,11.5,,13.38,965.96,83.81,HEALTHY,replay
2025-01-02T13:00:00,AWS-BHO-103,21.9,966.3,45.0,False,,low,8.8,,13.58,965.99,82.76,HEALTHY,replay
2025-01-02T14:00:00,AWS-BHO-103,22.2,965.8,45.0,False,,low,2.9,,13.8,966.0,81.76,HEALTHY,replay
2025-01-02T15:00:00,AWS-BHO-103,21.9,965.6,47.0,False,,low,1.2,,14.02,966.0,80.82,HEALTHY,replay
2025-01-02T16:00:00,AWS-BHO-103,20.7,965.4,62.0,False,,low,1.8,,14.21,965.99,79.97,HEALTHY,replay
2025-01-02T17:00:00,AWS-BHO-103,17.7,965.3,72.0,False,,low,2.1,,14.37,965.97,79.54,HEALTHY,replay
2025-01-02T18:00:00,AWS-BHO-103,16.5,965.7,76.0,False,,low,1.3,,14.45,965.96,79.36,HEALTHY,replay
2025-01-02T19:00:00,AWS-BHO-103,15.5,966.3,77.0,False,,low,0.8,,14.5,965.95,79.28,HEALTHY,replay
2025-01-02T20:00:00,AWS-BHO-103,14.3,966.9,82.0,False,,low,1.2,,14.52,965.96,79.23,HEALTHY,replay
2025-01-02T21:00:00,AWS-BHO-103,13.3,966.6,84.0,False,,low,0.4,,14.52,965.98,79.29,HEALTHY,replay
2025-01-02T22:00:00,AWS-BHO-103,12.6,966.5,83.0,False,,low,0.3,,14.49,965.99,79.39,HEALTHY,replay
2025-01-02T23:00:00,AWS-BHO-103,11.9,965.8,83.0,False,,low,0.2,,14.45,966.0,79.47,HEALTHY,replay
2025-01-03T00:00:00,AWS-BHO-103,11.3,965.2,82.0,False,,low,0.2,,14.4,966.0,79.54,HEALTHY,replay
2025-01-03T01:00:00,AWS-BHO-103,11.3,964.8,80.0,False,,low,0.3,,14.36,965.98,79.25,HEALTHY,replay
2025-01-03T02:00:00,AWS-BHO-103,11.1,964.5,80.0,False,,low,0.3,,14.34,965.96,78.9,HEALTHY,replay
2025-01-03T03:00:00,AWS-BHO-103,11.0,964.4,81.0,False,,low,0.3,,14.32,965.94,78.52,HEALTHY,replay
2025-01-03T04:00:00,AWS-BHO-103,10.9,964.3,80.0,False,,low,0.5,,14.31,965.94,78.17,HEALTHY,replay
2025-01-03T05:00:00,AWS-BHO-103,10.3,964.4,82.0,False,,low,0.6,,14.31,965.93,77.79,HEALTHY,replay
2025-01-03T06:00:00,AWS-BHO-103,10.1,965.3,84.0,False,,low,0.4,,14.31,965.92,77.44,HEALTHY,replay
