timestamp,station_id,temperature_c,pressure_hpa,humidity_pct,is_anomaly,fault_type,severity,anomaly_score_pct,decision_basis,suggested_temperature_c,suggested_pressure_hpa,suggested_humidity_pct,health_status,source
2026-09-18 17:00:00+00:00,AWS-BHO-030,22.7,956.1,97.0,False,,low,0.0,,,,,HEALTHY,live
2026-09-19 09:30:00+00:00,AWS-BHO-030,29.0,954.2,68.0,False,,low,0.0,,,,,HEALTHY,live
2026-09-19 09:45:00+00:00,AWS-BHO-030,28.8,953.9,69.0,False,,low,0.0,,,,,HEALTHY,live
2026-09-19 10:00:00+00:00,AWS-BHO-030,28.6,953.7,70.0,False,,low,0.0,,,,,HEALTHY,live
2026-09-19 10:15:00+00:00,AWS-BHO-030,28.3,953.5,71.0,False,,low,0.0,,28.6,953.7,70.0,HEALTHY,live
2026-09-19 10:30:00+00:00,AWS-BHO-030,28.0,953.3,73.0,False,,low,0.0,,,,,HEALTHY,live
2026-09-19 10:45:00+00:00,AWS-BHO-030,27.7,953.2,75.0,False,,low,0.0,,,,,HEALTHY,live
2026-09-19 11:00:00+00:00,AWS-BHO-030,27.5,953.1,77.0,False,,low,0.0,,,,,HEALTHY,live
2026-09-19 13:00:00+00:00,AWS-BHO-030,25.2,954.7,89.0,False,,low,0.0,,27.5,953.1,77.0,HEALTHY,live
2025-01-11T20:00:00,AWS-BHO-030,18.4,958.6,75.0,False,,low,0.2,,16.82,960.06,63.73,HEALTHY,replay
2025-01-11T21:00:00,AWS-BHO-030,18.2,959.0,74.0,False,,low,0.2,,16.87,960.02,63.81,HEALTHY,replay
2025-01-11T22:00:00,AWS-BHO-030,17.8,959.1,73.0,False,,low,0.3,,16.94,959.97,63.83,HEALTHY,replay
2025-01-11T23:00:00,AWS-BHO-030,17.4,958.9,74.0,False,,low,0.5,,17.02,959.92,63.77,HEALTHY,replay
2025-01-12T00:00:00,AWS-BHO-030,16.7,958.6,76.0,False,,low,0.3,,17.11,959.88,63.71,HEALTHY,replay
2025-01-12T01:00:00,AWS-BHO-030,16.7,958.4,75.0,False,,low,0.6,,17.2,959.84,63.75,HEALTHY,replay
2025-01-12T02:00:00,AWS-BHO-030,16.1,958.2,79.0,False,,low,0.3,,17.29,959.8,63.88,HEALTHY,replay
2025-01-12T03:00:00,AWS-BHO-030,16.0,958.3,82.0,False,,low,0.4,,17.38,959.77,64.1,HEALTHY,replay
2025-01-12T04:00:00,AWS-BHO-030,15.6,958.5,85.0,False,,low,0.4,,17.47,959.74,64.35,HEALTHY,replay
2025-01-12T05:00:00,AWS-BHO-030,15.8,958.6,86.0,False,,low,0.7,,17.56,959.72,64.58,HEALTHY,replay
2025-01-12T06:00:00,AWS-BHO-030,15.8,959.6,89.0,False,,low,0.4,,17.66,959.7,64.79,HEALTHY,replay
2025-01-12T07:00:00,AWS-BHO-030,15.8,959.8,92.0,False,,low,0.4,,17.78,959.69,64.98,HEALTHY,replay
2025-01-12T08:00:00,AWS-BHO-030,16.8,961.0,89.0,False,,low,0.8,,17.89,959.67,65.23,HEALTHY,replay
2025-01-12T09:00:00,AWS-BHO-030,19.2,962.1,75.0,False,,low,2.6,,17.99,959.65,65.54,HEALTHY,replay
2025-01-12T10:00:00,AWS-BHO-030,21.1,962.4,65.0,False,,low,1.1,,18.08,959.62,65.81,HEALTHY,replay
2025-01-12T11:00:00,AWS-BHO-030,22.5,961.8,58.0,False,,low,0.9,,18.15,959.59,66.06,HEALTHY,replay
2025-01-12T12:00:00,AWS-BHO-030,23.7,960.9,51.0,False,,low,0.9,,18.19,959.56,66.35,HEALTHY,replay
2025-01-12T13:00:00,AWS-BHO-030,24.2,959.6,48.0,False,,low,1.4,,18.22,959.53,66.62,HEALTHY,replay
2025-01-12T14:00:00,AWS-BHO-030,24.3,959.0,46.0,False,,low,1.0,,18.25,959.49,66.85,HEALTHY,replay
2025-01-12T15:00:00,AWS-BHO-030,24.4,958.6,43.0,False,,low,0.8,,18.27,959.46,67.04,HEALTHY,replay
2025-01-12T16:00:00,AWS-BHO-030,24.0,958.8,43.0,False,,low,0.3,,18.3,959.44,67.15,HEALTHY,replay
2025-01-12T17:00:00,AWS-BHO-030,22.6,958.9,48.0,False,,low,0.4,,18.33,959.42,67.21,HEALTHY,replay
2025-01-12T18:00:00,AWS-BHO-030,20.1,959.9,60.0,False,,low,1.9,,18.37,959.41,67.1,HEALTHY,replay
2025-01-12T19:00:00,AWS-BHO-030,18.5,960.5,65.0,False,,low,1.2,,18.39,959.43,67.17,HEALTHY,replay
2025-01-12T20:00:00,AWS-BHO-030,17.0,961.0,69.0,False,,low,1.0,,18.4,959.45,67.29,HEALTHY,replay
2025-01-12T21:00:00,AWS-BHO-030,15.7,961.5,72.0,False,,low,1.2,,18.39,959.48,67.46,HEALTHY,replay
